,race_type,course_len,ground_state,class,avg_frame,avg_horse,total_winners,frame_1_wins,frame_2_wins,frame_3_wins,frame_4_wins,frame_5_wins,frame_6_wins,frame_7_wins,frame_8_wins,horse_1_wins,horse_2_wins,horse_3_wins,horse_4_wins,horse_5_wins,horse_6_wins,horse_7_wins,horse_8_wins,horse_9_wins,horse_10_wins,horse_11_wins,horse_12_wins,horse_13_wins,horse_14_wins,horse_15_wins,horse_16_wins,horse_17_wins,horse_18_wins
51,芝,1400,良,1勝クラス,4.48,8.01,39,6,4,7,3,5,3,8,3,3,5,1,1,3,5,3,1,2,6,0,0,0,4,4,0,1,0
52,芝,1400,稍重,1勝クラス,4.83,8.67,6,0,0,2,1,0,2,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0
53,芝,1400,重,1勝クラス,5.5,11.5,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
54,芝,1400,不良,1勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,芝,1400,全,2勝クラス,4.4,6.42,32,4,3,5,6,3,5,4,2,4,3,3,5,1,3,3,2,2,2,0,0,2,1,1,0,0,0
56,芝,1400,良,2勝クラス,4.13,5.95,24,4,2,4,5,3,3,2,1,4,2,2,4,1,3,3,1,1,0,0,0,2,1,0,0,0,0
57,芝,1400,稍重,2勝クラス,5.0,8.0,4,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
58,芝,1400,重,2勝クラス,5.75,7.25,3,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
59,芝,1400,不良,2勝クラス,6.0,10.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60,芝,1400,全,3勝クラス,5.2,8.15,18,1,1,3,3,2,3,2,3,1,1,1,2,2,4,1,1,0,0,1,0,1,0,1,1,0,1
61,芝,1400,良,3勝クラス,5.15,8.32,15,0,1,3,3,2,2,1,3,0,1,1,2,2,3,1,1,0,0,1,0,0,0,1,1,0,1
62,芝,1400,稍重,3勝クラス,3.5,3.5,2,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
63,芝,1400,重,3勝クラス,7.0,13.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
64,芝,1400,不良,3勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,芝,1400,全,オープン,4.76,7.29,21,5,0,3,4,3,2,0,4,5,0,1,3,1,5,0,1,1,1,0,0,0,0,2,1,0,0
66,芝,1400,良,オープン,5.14,7.68,17,4,0,2,2,3,2,0,4,4,0,1,2,1,3,0,1,1,1,0,0,0,0,2,1,0,0
67,芝,1400,稍重,オープン,2.5,2.5,2,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,芝,1400,重,オープン,3.5,6.0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
69,芝,1400,不良,オープン,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,芝,1600,全,all,4.6,7.0,294,38,37,34,30,39,36,40,40,24,34,16,26,21,35,16,23,20,17,12,10,13,10,10,7,0,0
71,芝,1600,良,all,4.6,7.01,228,25,31,28,23,29,30,29,33,15,26,13,22,16,30,13,18,14,14,9,7,9,9,6,7,0,0
72,芝,1600,稍重,all,4.76,7.16,33,6,3,2,4,7,2,7,2,3,6,1,2,4,2,2,1,5,1,1,1,3,0,1,0,0,0
73,芝,1600,重,all,3.7,6.12,26,7,3,3,3,1,3,3,3,6,2,2,2,1,2,0,2,0,2,2,2,0,1,2,0,0,0
74,芝,1600,不良,all,5.81,9.75,7,0,0,1,0,2,1,1,2,0,0,0,0,0,1,1,2,1,0,0,0,1,0,1,0,0,0
75,芝,1600,全,未勝利,4.31,7.05,89,10,17,12,10,12,10,8,10,5,10,5,14,11,5,1,8,5,2,5,4,5,4,4,1,0,0
76,芝,1600,良,未勝利,4.39,7.26,67,6,14,9,7,9,9,7,6,3,6,4,12,9,4,1,6,3,2,3,4,3,4,2,1,0,0
77,芝,1600,稍重,未勝利,4.38,6.96,9,1,2,0,1,3,1,1,0,0,3,0,1,1,0,0,0,2,0,1,0,1,0,0,0,0,0
78,芝,1600,重,未勝利,3.43,5.77,10,3,1,2,2,0,0,0,2,2,1,1,1,1,0,0,2,0,0,1,0,0,0,1,0,0,0
79,芝,1600,不良,未勝利,6.33,11.33,3,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
80,芝,1600,全,新馬,5.18,7.93,42,3,5,3,5,8,5,6,7,1,7,2,3,2,4,3,4,2,3,1,2,3,2,2,1,0,0
81,芝,1600,良,新馬,5.56,9.06,32,3,5,2,3,6,3,3,7,1,7,1,3,1,3,1,2,1,2,1,1,3,2,2,1,0,0
82,芝,1600,稍重,新馬,6.08,8.33,7,0,0,0,2,1,1,3,0,0,0,0,0,1,1,2,1,1,0,0,1,0,0,0,0,0,0
83,芝,1600,重,新馬,4.5,6.5,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
84,芝,1600,不良,新馬,5.0,8.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
85,芝,1600,全,1勝クラス,5.06,7.77,90,10,7,10,8,11,11,15,18,8,6,4,4,3,17,6,6,5,9,4,3,3,4,4,4,0,0
86,芝,1600,良,1勝クラス,4.94,7.48,72,7,7,9,6,7,9,11,16,5,6,3,3,2,15,5,5,5,8,3,1,2,3,2,4,0,0
87,芝,1600,稍重,1勝クラス,5.12,8.25,7,1,0,1,1,2,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0
88,芝,1600,重,1勝クラス,4.58,8.0,9,2,0,0,1,1,2,2,1,2,0,0,0,0,2,0,0,0,0,1,2,0,1,1,0,0,0
89,芝,1600,不良,1勝クラス,6.0,7.5,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
90,芝,1600,全,2勝クラス,4.35,5.4,29,4,4,1,3,4,5,6,2,3,4,1,3,3,3,3,5,1,1,1,0,1,0,0,0,0,0
91,芝,1600,良,2勝クラス,5.27,6.43,22,1,2,1,3,3,5,5,2,1,2,1,2,3,2,3,5,0,1,1,0,1,0,0,0,0,0
92,芝,1600,稍重,2勝クラス,3.75,4.62,5,2,1,0,0,1,0,1,0,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
93,芝,1600,重,2勝クラス,1.5,2.5,2,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,芝,1600,不良,2勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,芝,1600,全,3勝クラス,4.4,6.34,17,4,1,4,0,2,2,2,2,3,2,3,0,0,3,0,0,3,1,1,0,0,0,0,1,0,0
96,芝,1600,良,3勝クラス,4.68,6.9,11,1,1,4,0,2,1,0,2,1,1,3,0,0,3,0,0,1,0,1,0,0,0,0,1,0,0
97,芝,1600,稍重,3勝クラス,3.0,4.0,3,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
98,芝,1600,重,3勝クラス,4.0,5.5,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
99,芝,1600,不良,3勝クラス,6.0,9.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
100,芝,1600,全,オープン,4.05,6.09,21,4,2,4,3,2,2,3,1,2,4,1,1,2,2,3,0,3,1,0,1,1,0,0,0,0,0
101,芝,1600,良,オープン,3.56,5.22,18,4,1,3,3,2,2,3,0,2,3,1,1,1,2,3,0,3,1,0,1,0,0,0,0,0,0
102,芝,1600,稍重,オープン,5.5,9.0,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
103,芝,1600,重,オープン,2.0,2.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,芝,1600,不良,オープン,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,芝,1800,全,all,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,芝,1800,良,all,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,芝,1800,稍重,all,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,芝,1800,重,all,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,芝,1800,不良,all,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,芝,1800,全,未勝利,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,芝,1800,良,未勝利,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,芝,1800,稍重,未勝利,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,芝,1800,重,未勝利,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,芝,1800,不良,未勝利,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,芝,1800,全,新馬,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,芝,1800,良,新馬,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,芝,1800,稍重,新馬,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,芝,1800,重,新馬,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,芝,1800,不良,新馬,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,芝,1800,全,1勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,芝,1800,良,1勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,芝,1800,稍重,1勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,芝,1800,重,1勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,芝,1800,不良,1勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,芝,1800,全,2勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,芝,1800,良,2勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,芝,1800,稍重,2勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,芝,1800,重,2勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,芝,1800,不良,2勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,芝,1800,全,3勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,芝,1800,良,3勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,芝,1800,稍重,3勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,芝,1800,重,3勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,芝,1800,不良,3勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,芝,1800,全,オープン,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,芝,1800,良,オープン,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,芝,1800,稍重,オープン,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,芝,1800,重,オープン,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,芝,1800,不良,オープン,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,芝,1900,全,all,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,芝,1900,良,all,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,芝,1900,稍重,all,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,芝,1900,重,all,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,芝,1900,不良,all,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,芝,1900,全,未勝利,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,芝,1900,良,未勝利,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,芝,1900,稍重,未勝利,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,芝,1900,重,未勝利,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,芝,1900,不良,未勝利,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,芝,1900,全,新馬,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,芝,1900,良,新馬,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,芝,1900,稍重,新馬,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,芝,1900,重,新馬,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,芝,1900,不良,新馬,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,芝,1900,全,1勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,芝,1900,良,1勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,芝,1900,稍重,1勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,芝,1900,重,1勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,芝,1900,不良,1勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,芝,1900,全,2勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,芝,1900,良,2勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,芝,1900,稍重,2勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,芝,1900,重,2勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,芝,1900,不良,2勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,芝,1900,全,3勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,芝,1900,良,3勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,芝,1900,稍重,3勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,芝,1900,重,3勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,芝,1900,不良,3勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,芝,1900,全,オープン,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,芝,1900,良,オープン,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,芝,1900,稍重,オープン,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,芝,1900,重,オープン,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,芝,1900,不良,オープン,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,芝,2000,全,all,4.59,6.35,369,45,47,42,52,45,50,33,55,36,43,35,38,29,34,31,35,13,16,15,12,9,4,5,7,4,3
176,芝,2000,良,all,4.65,6.49,290,38,33,33,43,33,36,27,47,31,30,25,33,20,27,25,27,11,13,10,10,8,3,5,7,3,2
177,芝,2000,稍重,all,3.92,5.01,39,3,9,5,3,6,6,4,3,3,7,6,3,5,1,1,4,1,2,4,1,1,0,0,0,0,0
178,芝,2000,重,all,4.25,5.86,33,3,5,3,6,4,7,2,3,2,5,4,2,2,5,4,4,1,0,1,0,0,1,0,0,1,1
179,芝,2000,不良,all,5.33,7.0,7,1,0,1,0,2,1,0,2,0,1,0,0,2,1,1,0,0,1,0,1,0,0,0,0,0,0
