,result_flag
598,False
599,False
600,True
601,True
602,True
603,False
604,False
605,False
606,False
607,False
608,False
609,False
610,False
611,True
612,True
613,True
614,False
615,False
616,False
617,False
618,False
619,False
620,False
621,False
622,False
623,True
624,True
625,True
626,False
627,False
628,False
629,False
630,False
631,False
632,False
633,True
634,True
635,True
636,False
637,False
638,False
639,False
640,False
641,False
642,False
643,False
644,False
645,False
646,False
647,False
648,False
649,True
650,True
651,True
652,False
653,False
654,False
655,False
656,False
657,False
658,False
659,True
660,True
661,True
662,False
663,False
664,False
665,False
666,False
667,False
668,False
669,False
670,False
671,True
672,True
673,True
674,False
675,False
676,False
677,False
678,False
679,False
680,False
681,False
682,False
683,False
684,False
685,False
686,False
687,True
688,True
689,True
690,False
691,False
692,False
693,False
694,False
695,False
696,False
697,False
698,False
699,False
700,True
701,True
702,True
703,False
704,False
705,False
706,False
707,False
708,False
709,False
710,False
711,False
712,False
713,False
714,False
715,True
716,True
717,True
718,False
719,False
720,False
721,False
722,False
723,False
724,False
725,False
726,False
727,False
728,False
729,False
730,False
731,True
732,True
733,True
734,False
735,False
736,False
737,False
738,False
739,False
740,False
741,False
742,False
743,False
744,False
745,False
746,True
747,True
748,True
749,False
750,False
751,False
752,False
753,False
754,False
755,False
756,False
757,False
758,False
759,False
760,False
761,False
762,True
763,True
764,True
765,False
766,False
767,False
768,False
769,False
770,False
771,False
772,False
773,False
774,False
775,False
776,True
777,True
778,True
779,False
780,False
781,False
782,False
783,False
784,False
785,False
786,False
787,False
788,False
789,False
790,False
791,False
792,True
793,True
794,True
795,False
796,False
797,False
798,False
799,False
800,False
801,False
802,False
803,False
804,False
805,False
806,False
807,False
808,True
809,True
810,True
811,False
812,False
813,False
814,False
815,False
816,False
817,False
818,False
819,False
820,False
821,False
822,True
823,True
824,True
825,False
826,False
827,False
828,False
829,False
830,False
831,False
832,False
833,False
834,False
835,False
836,False
837,False
838,True
839,True
840,True
841,False
842,False
843,False
844,False
845,False
846,False
847,False
848,False
849,False
850,False
851,False
852,False
853,False
854,True
855,True
856,True
857,False
858,False
859,False
860,False
861,False
862,False
863,False
864,False
865,True
866,True
867,True
868,False
869,False
870,False
871,False
872,False
873,False
874,False
875,False
876,True
877,True
878,True
879,False
880,False
881,False
882,False
883,False
884,False
885,False
886,False
887,False
888,False
889,False
890,False
891,False
892,True
893,True
894,True
895,False
896,False
897,False
898,False
899,False
900,False
901,False
902,False
903,False
904,False
905,False
906,False
907,False
908,True
909,True
910,True
911,False
912,False
913,False
914,False
915,False
916,False
917,False
918,False
919,False
920,False
921,True
922,True
923,True
924,False
925,False
926,False
927,False
928,False
929,False
930,False
931,True
932,True
933,True
934,False
935,False
936,False
937,False
938,False
939,False
940,False
941,False
942,False
943,False
944,False
945,False
946,False
947,True
948,True
949,True
950,False
951,False
952,False
953,False
954,False
955,False
956,False
957,False
958,True
959,True
960,True
961,False
962,False
963,False
964,False
965,False
966,False
967,False
968,False
969,False
970,False
971,False
972,False
973,False
974,True
975,True
976,True
977,False
978,False
979,False
980,False
981,False
982,False
983,False
984,False
985,False
986,False
987,False
988,False
989,False
990,True
991,True
992,True
993,False
994,False
995,False
996,False
997,False
998,False
999,False
1000,True
1001,True
1002,True
1003,False
1004,False
1005,False
1006,False
1007,False
1008,False
1009,False
1010,False
1011,False
1012,False
1013,False
1014,False
1015,False
1016,True
1017,True
1018,True
1019,False
1020,False
1021,False
1022,False
1023,False
1024,False
1025,False
1026,False
1027,False
1028,False
1029,False
1030,False
1031,False
1032,True
1033,True
1034,True
1035,False
1036,False
1037,False
1038,False
1039,False
1040,False
1041,False
1042,False
1043,False
1044,False
1045,False
1046,False
1047,False
1048,True
1049,True
1050,True
1051,False
1052,False
1053,False
1054,False
1055,False
1056,False
1057,False
1058,False
1059,False
1060,False
1061,False
1062,False
1063,False
1064,True
1065,True
1066,True
1067,False
1068,False
1069,False
1070,False
1071,False
1072,False
1073,False
1074,False
1075,False
1076,False
1077,False
1078,True
1079,True
1080,True
1081,False
1082,False
1083,False
1084,False
1085,False
1086,False
1087,False
1088,False
1089,False
1090,False
1091,False
1092,False
1093,False
1094,True
1095,True
1096,True
1097,False
1098,False
1099,False
1100,False
1101,False
1102,False
1103,False
1104,False
1105,False
1106,False
1107,False
1108,False
1109,False
1110,True
1111,True
1112,True
1113,False
1114,False
1115,False
1116,False
1117,False
1118,False
1119,False
1120,False
1121,False
1122,False
1123,False
1124,False
1125,False
1126,True
1127,True
1128,True
1129,False
1130,False
1131,False
1132,False
1133,False
1134,False
1135,False
1136,False
1137,False
1138,False
1139,False
1140,False
1141,False
1142,True
1143,True
1144,True
1145,False
1146,False
1147,False
1148,False
1149,False
1150,False
1151,False
1152,False
1153,False
1154,False
1155,False
1156,False
1157,False
1158,True
1159,True
1160,True
1161,False
1162,False
1163,False
1164,False
1165,False
1166,False
1167,False
1168,False
1169,False
1170,False
1171,False
1172,False
1173,False
1174,True
1175,True
1176,True
1177,False
1178,False
1179,False
1180,False
1181,False
1182,False
1183,False
1184,False
1185,False
1186,False
1187,False
1188,False
